Customer ID, INCOME , SAVINGS , DEBT , CLOTHING  , EDUCATION , ENTERTAINMENT , FINES , GAMBLING , GROCERIES , HEALTH , HOUSING , TAX , TRAVEL , UTILITIES , EXPENDITURE , CAT_GAMBLING ,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
C3NCRZ1IUQ,"$270,296.00 ","$602,968.00 ","$2,099,992.00 ","$15,722.00 ","$5,710.00 ","$21,804.00 ", $-   ,"$10,098.00 ","$23,730.00 ","$13,551.00 ","$30,768.00 ","$8,714.00 ","$66,433.00 ","$11,390.00 ","$207,920.00 ", High ,1,1,1,1,0,603,0
C3ODDHNOVM,"$163,513.00 ","$252,702.00 ","$758,105.00 ","$3,605.00 ", $-   ,"$39,950.00 ", $-   , $-   ,"$26,318.00 ","$10,849.00 ", $-   ,"$11,215.00 ","$40,531.00 ","$16,180.00 ","$148,648.00 ", No ,1,0,0,1,0,612,0
C3ODGU8YXC,"$163,528.00 ","$572,348.00 ","$1,896,925.00 ","$10,696.00 ", $-   ,"$10,377.00 ", $-   ,"$3,721.00 ","$92,156.00 ","$19,123.00 ", $-   ,"$7,066.00 ", $-   ,"$20,389.00 ","$163,528.00 ", High ,1,0,0,1,1,504,0
C3R1QL1X40,"$114,054.00 ","$725,795.00 ","$684,321.00 ","$4,173.00 ", $-   ,"$3,617.00 ", $-   , $-   ,"$27,528.00 ","$2,512.00 ","$29,258.00 ","$2,948.00 ","$26,544.00 ","$7,105.00 ","$103,685.00 ", No ,1,0,1,1,1,603,1
C3ROBBPHCZ,"$56,657.00 ","$442,952.00 ","$51,506.00 ","$1,085.00 ", $-   ,"$6,273.00 ", $-   , $-   ,"$7,618.00 ","$3,517.00 ","$12,920.00 ",$308.00 ,"$16,915.00 ","$2,870.00 ","$51,506.00 ", No ,1,0,0,1,0,635,1
C3T8YF5SQA,"$67,827.00 ","$776,239.00 ","$82,899.00 ","$6,359.00 ", $-   ,"$9,364.00 ", $-   , $-   ,"$12,660.00 ","$8,102.00 ", $-   ,$516.00 ,"$33,977.00 ","$4,385.00 ","$75,363.00 ", No ,1,0,0,1,0,639,0
C3TS8Y4O0V,"$88,276.00 ","$105,931.00 ","$635,587.00 ","$8,884.00 ", $-   ,"$17,509.00 ", $-   ,"$8,606.00 ","$5,914.00 ","$1,727.00 ", $-   ,"$2,180.00 ","$40,585.00 ","$2,871.00 ","$88,276.00 ", High ,1,0,0,1,0,564,0
C3UCLV7RVH,"$123,364.00 ","$185,046.00 ","$1,122,612.00 ","$4,577.00 ", $-   ,"$35,005.00 ", $-   , $-   ,"$10,607.00 ","$4,622.00 ", $-   ,"$3,829.00 ","$59,699.00 ","$5,025.00 ","$123,364.00 ", No ,1,0,0,1,0,535,0
C3UTGPU7LW,"$64,249.00 ","$147,773.00 ","$1,278,555.00 ","$1,857.00 ","$10,413.00 ","$2,783.00 ", $-   ,$928.00 ,"$21,343.00 ","$5,286.00 ", $-   ,"$2,289.00 ","$13,856.00 ","$5,494.00 ","$64,249.00 ", Low ,1,1,0,1,1,447,1
C3VO9SYOW6,"$174,117.00 ","$411,549.00 ","$2,311,005.00 ","$7,020.00 ","$5,367.00 ","$20,297.00 ", $-   , $-   ,"$20,203.00 ","$6,062.00 ","$28,903.00 ","$8,931.00 ","$50,785.00 ","$10,720.00 ","$158,288.00 ", No ,1,1,0,1,0,552,0
C41ADEN33W,"$113,584.00 ","$435,404.00 ","$870,808.00 ","$4,820.00 ", $-   ,"$21,597.00 ", $-   ,"$8,523.00 ","$16,318.00 ","$4,867.00 ","$23,308.00 ","$6,602.00 ", $-   ,"$8,618.00 ","$94,653.00 ", High ,1,1,0,1,0,541,1
C448YFIZIR, $-   ,"$5,078.00 ","$48,245.00 ", $-   , $-   , $-   , $-   , $-   ,$548.00 ,$56.00 ,$796.00 , $-   ,"$4,672.00 ",$276.00 ,"$6,348.00 ", No ,1,0,0,1,0,548,0
C46KSYX7EO,"$169,985.00 ","$538,285.00 ","$1,501,532.00 ","$11,900.00 ","$6,279.00 ","$31,279.00 ", $-   , $-   ,"$28,375.00 ","$7,258.00 ","$33,671.00 ","$10,404.00 ", $-   ,"$12,488.00 ","$141,654.00 ", No ,1,1,0,1,0,573,0
C47X4FRYZW,"$30,500.00 ","$206,723.00 ","$30,500.00 ","$1,083.00 ", $-   ,"$3,510.00 ", $-   ,$323.00 ,"$4,302.00 ","$3,010.00 ","$7,302.00 ",$176.00 ,"$12,565.00 ","$1,618.00 ","$33,889.00 ", Low ,1,0,0,1,0,644,0
C49NUIILV5,"$245,854.00 ","$770,344.00 ","$655,612.00 ","$11,640.00 ","$6,807.00 ","$26,034.00 ", $-   , $-   ,"$25,886.00 ","$7,623.00 ", $-   ,"$10,361.00 ","$61,977.00 ","$13,575.00 ","$163,903.00 ", No ,1,0,0,1,0,714,0
C49S0DC5D8,"$156,316.00 ","$203,211.00 ","$1,078,580.00 ","$10,228.00 ", $-   ,"$35,787.00 ", $-   , $-   ,"$10,356.00 ","$3,234.00 ","$25,106.00 ","$3,636.00 ","$63,583.00 ","$4,386.00 ","$156,316.00 ", No ,1,1,1,1,0,559,0
C4ALDZHZ9J,"$392,466.00 ","$1,298,157.00 ","$3,200,108.00 ","$27,218.00 ","$8,522.00 ","$32,798.00 ", $-   , $-   ,"$37,554.00 ","$12,764.00 ", $-   ,"$12,981.00 ","$153,027.00 ","$17,033.00 ","$301,897.00 ", No ,1,1,0,1,0,515,0
C4BHCCS6R6, $-   ,"$87,105.00 ","$40,773.00 ", $-   , $-   , $-   , $-   , $-   ,"$1,274.00 ",$305.00 ,"$1,549.00 ", $-   ,"$14,866.00 ",$539.00 ,"$18,533.00 ", No ,1,0,0,1,0,556,0
C4EJLTBMYB,"$174,554.00 ","$1,221,878.00 ","$2,059,737.00 ","$10,928.00 ","$25,601.00 ","$6,823.00 ", $-   , $-   ,"$54,798.00 ","$13,274.00 ", $-   ,"$5,689.00 ","$43,760.00 ","$13,681.00 ","$174,554.00 ", No ,1,1,0,1,1,540,1
C4HOGXNJM0, $-   ,"$47,686.00 ","$22,321.00 ", $-   , $-   , $-   , $-   , $-   ,$733.00 ,$87.00 , $-   , $-   ,"$8,974.00 ",$352.00 ,"$10,146.00 ", No ,1,0,0,1,0,544,1
C4I4XMZC0P,"$32,790.00 ","$366,651.00 ","$47,694.00 ","$1,297.00 ", $-   ,"$3,955.00 ", $-   ,$365.00 ,"$4,872.00 ","$4,501.00 ", $-   ,$198.00 ,"$12,780.00 ","$1,841.00 ","$29,809.00 ", Low ,1,0,0,1,0,605,0
C4J3E9TQZD,"$19,242.00 ","$16,836.00 ","$98,613.00 ",$935.00 ,"$6,756.00 ","$2,556.00 ",$47.00 , $-   ,"$3,607.00 ",$737.00 , $-   , $-   ,"$8,638.00 ",$776.00 ,"$24,052.00 ", No ,1,0,0,1,0,647,1
C4KND3RVCP,"$54,779.00 ","$59,759.00 ","$453,171.00 ","$2,501.00 ", $-   ,"$7,557.00 ", $-   , $-   ,"$2,811.00 ","$1,591.00 ","$7,163.00 ",$951.00 ,"$25,976.00 ","$1,249.00 ","$49,799.00 ", No ,1,0,0,1,0,548,0
C4M9VSRW40,"$158,860.00 ","$303,278.00 ","$1,588,598.00 ","$5,376.00 ","$16,608.00 ","$4,425.00 ", $-   ,"$1,523.00 ","$34,301.00 ","$7,387.00 ","$36,509.00 ","$3,678.00 ","$25,722.00 ","$8,889.00 ","$144,418.00 ", High ,1,1,0,1,1,563,1
C4NPELEDLR,"$188,522.00 ","$616,982.00 ","$1,233,965.00 ","$14,512.00 ", $-   ,"$19,311.00 ", $-   ,"$9,432.00 ","$21,519.00 ","$7,454.00 ", $-   ,"$8,640.00 ","$80,194.00 ","$10,322.00 ","$171,384.00 ", High ,1,0,0,1,0,546,1
C4NZ0319ZT,"$433,903.00 ","$1,814,502.00 ","$3,629,004.00 ","$42,342.00 ", $-   ,"$57,459.00 ", $-   ,"$20,936.00 ","$42,225.00 ","$16,623.00 ", $-   ,"$13,914.00 ","$180,840.00 ","$20,118.00 ","$394,457.00 ", High ,1,1,0,1,0,598,1
C4PWSR0X4F,"$48,754.00 ","$224,268.00 ","$667,930.00 ",$846.00 , $-   ,"$3,676.00 ", $-   , $-   ,"$26,912.00 ","$7,382.00 ", $-   ,"$2,743.00 ", $-   ,"$7,195.00 ","$48,754.00 ", No ,1,0,0,1,1,539,0
C4Q5IYMJW4,"$309,626.00 ","$2,702,189.00 ","$2,279,972.00 ","$14,934.00 ", $-   ,"$14,177.00 ", $-   ,"$2,931.00 ","$73,147.00 ","$17,989.00 ","$77,812.00 ","$7,186.00 ","$54,407.00 ","$18,895.00 ","$281,478.00 ", High ,1,0,1,1,1,520,1
C4RLIQ9D68,"$85,848.00 ","$788,244.00 ","$62,435.00 ","$1,338.00 ", $-   ,"$7,980.00 ", $-   , $-   ,"$10,856.00 ","$9,105.00 ","$16,426.00 ",$396.00 ,"$28,295.00 ","$3,648.00 ","$78,044.00 ", No ,1,0,1,1,0,637,1
C4S93WITPG,"$12,615.00 ","$7,884.00 ","$466,762.00 ",$376.00 ,"$4,562.00 ","$1,718.00 ", $-   , $-   ,"$2,077.00 ",$216.00 ,"$1,677.00 ", $-   ,"$4,622.00 ",$521.00 ,"$15,769.00 ", No ,1,0,0,1,0,389,1
C4SCZ0AXF3,"$25,331.00 ","$322,392.00 ","$39,148.00 ",$697.00 , $-   ,"$3,941.00 ", $-   , $-   ,"$4,828.00 ","$3,351.00 ","$8,201.00 ",$198.00 , $-   ,"$1,812.00 ","$23,028.00 ", No ,1,0,0,1,0,629,0
C4W41JNE9C,"$2,783.00 ","$1,855.00 ", $-   ,$103.00 ,$216.00 ,"$3,889.00 ", $-   , $-   ,$430.00 , $-   , $-   , $-   , $-   , $-   ,"$4,638.00 ", No ,0,0,0,1,0,570,0
C4WE469WG0,"$28,329.00 ","$181,306.00 ","$39,661.00 ","$1,361.00 ", $-   ,"$2,721.00 ", $-   ,$247.00 ,"$3,568.00 ","$2,557.00 ","$5,691.00 ",$135.00 ,"$10,797.00 ","$1,252.00 ","$28,329.00 ", Low ,1,0,0,1,0,650,0
C4XMSGPM3M,"$55,865.00 ","$50,278.00 ","$502,785.00 ","$5,873.00 ", $-   ,"$12,293.00 ", $-   ,"$7,263.00 ","$4,381.00 ","$2,133.00 ", $-   ,"$1,670.00 ","$20,232.00 ","$2,020.00 ","$55,865.00 ", High ,1,0,0,1,0,547,0
C4Y2Z0N6F4,"$60,744.00 ","$747,151.00 ","$6,074.00 ","$2,004.00 ", $-   ,"$6,630.00 ", $-   , $-   ,"$8,227.00 ","$7,115.00 ", $-   ,$330.00 ,"$33,389.00 ","$3,049.00 ","$60,744.00 ", No ,1,0,0,1,0,627,0
C4ZT2VG3Q0,"$17,783.00 ","$247,184.00 ","$14,226.00 ",$608.00 , $-   ,"$2,553.00 ", $-   , $-   ,"$2,760.00 ",$424.00 ,"$5,272.00 ",$132.00 ,"$4,872.00 ","$1,162.00 ","$17,783.00 ", No ,1,0,0,1,0,683,0
C521B3X1NS,"$257,093.00 ","$237,317.00 ","$850,385.00 ","$21,152.00 ", $-   ,"$37,788.00 ", $-   , $-   ,"$46,672.00 ","$4,680.00 ","$53,732.00 ","$13,837.00 ", $-   ,"$19,903.00 ","$197,764.00 ", No ,1,0,1,1,0,614,1
C55Q1QEAQ9,"$95,946.00 ","$759,572.00 ","$239,865.00 ","$3,045.00 ","$16,193.00 ","$4,357.00 ",$292.00 , $-   ,"$37,027.00 ","$6,825.00 ", $-   ,"$3,588.00 ", $-   ,"$8,628.00 ","$79,955.00 ", No ,1,0,0,1,1,623,0
C562D73YDK,"$92,891.00 ","$139,336.00 ","$371,564.00 ","$16,704.00 ","$8,182.00 ","$24,885.00 ", $-   , $-   ,"$9,275.00 ","$3,127.00 ","$23,508.00 ","$3,120.00 ", $-   ,"$4,090.00 ","$92,891.00 ", No ,1,0,1,1,0,608,1
C564B168K4,"$150,768.00 ","$41,119.00 ","$1,000,553.00 ","$13,714.00 ", $-   ,"$38,678.00 ", $-   ,"$15,824.00 ","$8,866.00 ","$3,523.00 ", $-   ,"$3,570.00 ","$48,584.00 ","$4,303.00 ","$137,062.00 ", High ,1,0,0,1,0,549,0
C56CX1WRAL,"$13,271.00 ","$2,654.00 ","$290,635.00 ",$618.00 ,"$5,182.00 ","$2,685.00 ", $-   ,$876.00 ,"$2,757.00 ",$564.00 , $-   , $-   , $-   ,$589.00 ,"$13,271.00 ", Low ,1,0,0,1,0,439,1
C56HT93U17,"$386,976.00 ","$1,250,231.00 ","$654,883.00 ","$36,665.00 ", $-   ,"$43,717.00 ", $-   , $-   ,"$42,415.00 ","$11,024.00 ", $-   ,"$10,896.00 ","$135,470.00 ","$17,487.00 ","$297,674.00 ", No ,1,0,0,1,0,562,0
C593WVKN4X,"$89,013.00 ","$80,112.00 ","$854,525.00 ","$8,615.00 ", $-   ,"$13,534.00 ", $-   , $-   ,"$4,857.00 ","$1,860.00 ","$12,766.00 ","$1,694.00 ","$43,467.00 ","$2,220.00 ","$89,013.00 ", No ,1,1,0,1,0,550,1
C5B49IMGXW,"$29,458.00 ","$23,566.00 ","$288,688.00 ","$1,567.00 ", $-   ,"$4,578.00 ", $-   , $-   ,"$4,770.00 ",$557.00 , $-   , $-   ,"$17,044.00 ",$942.00 ,"$29,458.00 ", No ,1,0,0,1,0,485,1
C5B7Z06C8F,"$295,259.00 ","$840,351.00 ","$2,657,327.00 ","$8,158.00 ", $-   ,"$27,789.00 ", $-   ,"$14,295.00 ","$30,679.00 ","$12,107.00 ", $-   ,"$10,236.00 ","$109,149.00 ","$14,709.00 ","$227,122.00 ", High ,1,1,0,1,0,603,1
C5E2NVEHCK,"$159,746.00 ","$261,403.00 ","$319,493.00 ","$18,509.00 ","$9,576.00 ","$29,336.00 ", $-   , $-   ,"$9,249.00 ","$3,136.00 ", $-   ,"$3,663.00 ","$66,937.00 ","$4,818.00 ","$145,224.00 ", No ,1,0,0,1,0,637,0
C5FNC1DMDV,"$16,232.00 ","$3,246.00 ","$412,293.00 ",$267.00 ,"$4,237.00 ","$1,612.00 ", $-   , $-   ,"$2,249.00 ",$409.00 ,"$1,568.00 ", $-   ,"$5,405.00 ",$485.00 ,"$16,232.00 ", No ,1,1,0,1,0,396,1
C5GAZWY340,"$179,326.00 ","$435,506.00 ","$1,306,518.00 ","$12,306.00 ", $-   ,"$13,503.00 ", $-   , $-   ,"$16,923.00 ","$2,786.00 ","$19,136.00 ","$5,421.00 ","$50,922.00 ","$7,093.00 ","$128,090.00 ", No ,1,0,0,1,0,587,0
C5GKDSM9NW,"$7,501.00 ","$2,500.00 ", $-   ,$265.00 , $-   ,"$7,190.00 ", $-   , $-   ,$879.00 , $-   , $-   , $-   , $-   , $-   ,"$8,334.00 ", No ,0,0,0,1,0,627,0
C5IOLMPHJL,"$332,986.00 ","$880,034.00 ","$2,449,824.00 ","$20,865.00 ", $-   ,"$33,075.00 ", $-   ,"$17,659.00 ","$35,740.00 ","$11,990.00 ", $-   ,"$14,370.00 ","$86,800.00 ","$17,348.00 ","$237,847.00 ", High ,1,1,0,1,0,640,0
C5IUBZWZKO,"$24,442.00 ","$157,762.00 ","$13,332.00 ",$642.00 , $-   ,"$3,532.00 ", $-   , $-   ,"$2,872.00 ","$1,652.00 ","$4,894.00 ",$132.00 ,"$7,405.00 ","$1,091.00 ","$22,220.00 ", No ,1,0,0,1,0,612,0
C5JQOBBP5Y,"$19,798.00 ","$22,272.00 ","$138,583.00 ","$1,127.00 ", $-   ,"$2,888.00 ", $-   , $-   ,"$4,504.00 ",$899.00 , $-   , $-   ,"$14,442.00 ",$887.00 ,"$24,747.00 ", No ,1,0,0,1,0,575,0
C5KBEUQLYY,"$65,690.00 ","$65,690.00 ","$302,174.00 ","$3,427.00 ", $-   ,"$16,496.00 ", $-   ,"$6,075.00 ","$4,702.00 ",$927.00 ,"$11,664.00 ","$1,691.00 ","$18,678.00 ","$2,030.00 ","$65,690.00 ", High ,1,0,0,1,0,550,0
C5MV7WWULA,"$79,805.00 ","$348,240.00 ","$224,905.00 ","$17,723.00 ", $-   ,"$11,812.00 ", $-   ,"$6,380.00 ","$16,027.00 ","$9,017.00 ", $-   ,"$5,270.00 ", $-   ,"$6,321.00 ","$72,550.00 ", High ,1,0,0,1,0,551,0
C5NHFIUE1I,"$122,275.00 ","$442,073.00 ","$799,493.00 ","$6,558.00 ", $-   ,"$9,981.00 ", $-   ,"$5,647.00 ","$10,933.00 ","$3,776.00 ","$14,268.00 ","$3,307.00 ","$34,297.00 ","$5,291.00 ","$94,058.00 ", High ,1,1,0,1,0,557,0
C5NPA62PUQ,"$240,892.00 ","$306,590.00 ","$766,476.00 ","$23,077.00 ","$8,463.00 ","$30,783.00 ", $-   ,"$15,685.00 ","$11,277.00 ","$6,658.00 ", $-   ,"$3,512.00 ","$115,310.00 ","$4,228.00 ","$218,993.00 ", High ,1,1,0,1,0,554,0
C5ORUK2LLQ,"$30,367.00 ","$343,147.00 ","$36,440.00 ",$606.00 , $-   ,"$3,821.00 ", $-   , $-   ,"$3,900.00 ","$3,547.00 ","$6,587.00 ",$168.00 ,"$10,280.00 ","$1,458.00 ","$30,367.00 ", No ,1,0,0,1,0,628,1
C5UDU8LSNI,"$120,396.00 ","$953,135.00 ","$1,956,435.00 ","$1,968.00 ", $-   ,"$4,552.00 ",$202.00 , $-   ,"$32,349.00 ","$2,420.00 ","$36,883.00 ","$3,715.00 ","$9,232.00 ","$9,009.00 ","$100,330.00 ", No ,1,0,1,1,1,494,1
C5V4MTNH38,"$113,108.00 ","$45,243.00 ","$1,063,215.00 ","$7,161.00 ", $-   ,"$38,617.00 ", $-   , $-   ,"$8,724.00 ","$3,687.00 ","$25,897.00 ","$3,438.00 ","$21,084.00 ","$4,500.00 ","$113,108.00 ", No ,1,0,0,1,0,556,0
C5VDWVXV5V,"$97,109.00 ","$135,953.00 ","$699,185.00 ","$5,192.00 ","$8,166.00 ","$24,485.00 ", $-   , $-   ,"$8,277.00 ","$1,468.00 ", $-   ,"$3,087.00 ","$42,357.00 ","$4,077.00 ","$97,109.00 ", No ,1,0,0,1,0,600,0
C5VKN49V4F,"$275,239.00 ","$550,477.00 ","$613,994.00 ","$12,273.00 ", $-   ,"$38,466.00 ", $-   , $-   ,"$36,607.00 ","$7,202.00 ", $-   ,"$16,933.00 ","$79,811.00 ","$20,430.00 ","$211,722.00 ", No ,1,0,0,1,0,708,0
C5X8TUAWPM,"$66,816.00 ","$861,926.00 ","$93,542.00 ","$1,799.00 ", $-   ,"$9,150.00 ", $-   , $-   ,"$12,176.00 ","$8,165.00 ", $-   ,$501.00 ,"$30,824.00 ","$4,201.00 ","$66,816.00 ", No ,1,0,0,1,0,613,0
C5X9WBVV6X,"$26,576.00 ","$7,248.00 ","$198,112.00 ","$1,025.00 ","$5,581.00 ","$2,115.00 ", $-   , $-   ,"$3,125.00 ",$795.00 , $-   , $-   ,"$10,879.00 ",$640.00 ,"$24,160.00 ", No ,1,0,0,1,0,519,0
C5ZEYQGYAF,"$47,193.00 ","$61,351.00 ","$193,491.00 ","$7,712.00 ","$3,752.00 ","$11,733.00 ", $-   , $-   ,"$3,548.00 ",$732.00 , $-   ,"$1,565.00 ","$16,266.00 ","$1,885.00 ","$47,193.00 ", No ,1,0,0,1,0,628,0
C5ZF1U3RVW,"$1,635.00 ",$818.00 , $-   ,$76.00 ,$162.00 ,"$2,143.00 ", $-   , $-   ,$344.00 , $-   , $-   , $-   , $-   , $-   ,"$2,725.00 ", No ,0,0,0,1,0,682,0
C5ZUUPPYZM,"$16,014.00 ","$97,685.00 ","$20,818.00 ",$637.00 , $-   ,"$5,318.00 ", $-   , $-   ,"$5,366.00 ","$1,983.00 ", $-   ,$288.00 , $-   ,"$2,422.00 ","$16,014.00 ", No ,1,0,0,1,0,654,0
C60AFNFT5Z,"$85,265.00 ","$31,006.00 ","$224,791.00 ","$3,873.00 ","$3,799.00 ","$24,042.00 ", $-   , $-   ,"$3,909.00 ","$1,314.00 ","$10,875.00 ","$1,574.00 ","$26,240.00 ","$1,888.00 ","$77,514.00 ", No ,1,0,1,1,0,586,0
C61V6QHXW7,"$295,687.00 ","$320,328.00 ","$2,537,982.00 ","$26,398.00 ", $-   ,"$26,991.00 ", $-   , $-   ,"$24,351.00 ","$9,973.00 ","$29,449.00 ","$9,100.00 ","$109,163.00 ","$10,981.00 ","$246,406.00 ", No ,1,0,0,1,0,635,0
C620Y7KVLZ,"$39,384.00 ","$350,518.00 ","$63,014.00 ","$1,776.00 ", $-   ,"$8,853.00 ", $-   , $-   ,"$6,254.00 ","$5,939.00 ","$13,268.00 ",$348.00 , $-   ,"$2,946.00 ","$39,384.00 ", No ,1,0,1,1,0,656,0
C64SBUXM7K,"$10,600.00 ","$2,120.00 ","$217,300.00 ",$334.00 , $-   ,"$1,672.00 ",$109.00 , $-   ,"$2,157.00 ",$230.00 , $-   , $-   ,"$5,589.00 ",$509.00 ,"$10,600.00 ", No ,1,1,0,1,0,485,1
C672DD9L47,"$363,335.00 ","$1,453,339.00 ","$1,877,230.00 ","$14,313.00 ","$8,374.00 ","$31,743.00 ","$1,164.00 ","$15,275.00 ","$34,688.00 ","$15,965.00 ","$45,051.00 ","$12,760.00 ","$106,763.00 ","$16,683.00 ","$302,779.00 ", High ,1,1,0,1,0,611,0
C67VECQGVI,"$89,137.00 ","$704,182.00 ","$80,223.00 ","$3,617.00 ", $-   ,"$7,632.00 ", $-   ,$708.00 ,"$10,050.00 ","$13,449.00 ","$15,817.00 ",$420.00 ,"$33,945.00 ","$3,499.00 ","$89,137.00 ", Low ,1,0,1,1,0,620,1
C6AT1YT77Y,"$282,096.00 ","$866,437.00 ","$2,035,120.00 ","$16,506.00 ","$9,738.00 ","$37,452.00 ", $-   , $-   ,"$37,333.00 ","$8,149.00 ", $-   ,"$16,281.00 ","$56,460.00 ","$19,578.00 ","$201,497.00 ", No ,1,1,0,1,0,610,0
C6C2EZIN4R,"$149,546.00 ","$473,564.00 ","$1,445,615.00 ","$6,880.00 ","$6,912.00 ","$36,932.00 ", $-   ,"$10,772.00 ","$28,591.00 ","$10,062.00 ", $-   ,"$10,566.00 ", $-   ,"$13,907.00 ","$124,622.00 ", High ,1,0,0,1,0,540,0
C6ECE5XCQW,"$168,810.00 ","$379,822.00 ","$2,025,720.00 ","$19,407.00 ","$9,127.00 ","$34,611.00 ", $-   , $-   ,"$36,772.00 ","$7,442.00 ", $-   ,"$15,117.00 ", $-   ,"$18,199.00 ","$140,675.00 ", No ,1,0,0,1,0,574,0
C6ERYK4NQ5,"$6,405.00 ",$712.00 , $-   ,$73.00 ,$150.00 ,"$1,906.00 ", $-   , $-   ,$270.00 , $-   , $-   , $-   ,"$4,718.00 ", $-   ,"$7,117.00 ", No ,0,0,0,1,0,632,0
C6ETOMBMK7,"$84,772.00 ","$254,315.00 ","$952,051.00 ","$8,876.00 ", $-   ,"$21,112.00 ", $-   , $-   ,"$16,768.00 ","$2,714.00 ", $-   ,"$7,140.00 ", $-   ,"$8,599.00 ","$65,209.00 ", No ,1,0,0,1,0,548,0
C6F81FG76X,"$85,831.00 ","$236,036.00 ","$729,565.00 ","$6,915.00 ","$2,603.00 ","$9,896.00 ", $-   , $-   ,"$10,734.00 ","$1,842.00 ", $-   ,"$4,323.00 ","$30,007.00 ","$5,206.00 ","$71,526.00 ", No ,1,0,0,1,0,596,1
C6HBWSF91H,"$154,697.00 ","$297,495.00 ","$1,201,880.00 ","$7,434.00 ", $-   ,"$23,002.00 ", $-   , $-   ,"$16,915.00 ","$6,465.00 ", $-   ,"$6,754.00 ","$49,575.00 ","$8,853.00 ","$118,998.00 ", No ,1,0,0,1,0,558,1
C6I55CJD5C,"$2,657.00 ","$1,860.00 ","$69,613.00 ",$180.00 , $-   ,$849.00 , $-   , $-   ,"$1,214.00 ",$150.00 , $-   , $-   , $-   ,$264.00 ,"$2,657.00 ", No ,1,0,0,1,0,409,1
C6ICCK6ASA,"$55,167.00 ","$401,216.00 ","$5,015.00 ","$1,200.00 ", $-   ,"$6,270.00 ", $-   , $-   ,"$7,072.00 ","$6,887.00 ","$10,594.00 ",$253.00 ,"$15,535.00 ","$2,341.00 ","$50,152.00 ", No ,1,0,0,1,0,644,0
C6ILUKQBQU,"$100,288.00 ","$230,662.00 ","$330,950.00 ","$5,806.00 ","$15,638.00 ","$6,019.00 ", $-   , $-   ,"$32,340.00 ","$5,009.00 ", $-   ,"$3,458.00 ","$23,729.00 ","$8,289.00 ","$100,288.00 ", No ,1,0,0,1,1,608,0
C6K4JE4XGY,"$51,559.00 ","$670,270.00 ","$68,746.00 ","$2,192.00 ", $-   ,"$7,517.00 ", $-   , $-   ,"$6,999.00 ","$4,221.00 ","$11,418.00 ",$250.00 ,"$22,167.00 ","$2,524.00 ","$57,288.00 ", No ,1,0,0,1,0,604,1
C6K8RD02SY,"$92,257.00 ","$661,177.00 ","$861,067.00 ","$2,548.00 ", $-   ,"$4,498.00 ", $-   , $-   ,"$31,025.00 ","$6,129.00 ", $-   ,"$3,653.00 ","$20,211.00 ","$8,817.00 ","$76,881.00 ", No ,1,0,0,1,1,578,1
C6M2N1ZIWS,"$8,054.00 ","$1,790.00 ", $-   ,$67.00 ,$179.00 ,"$2,723.00 ", $-   , $-   ,$435.00 , $-   , $-   , $-   ,"$5,545.00 ", $-   ,"$8,949.00 ", No ,0,0,0,1,0,620,0
C6MHIC9CQ3,"$5,010.00 ","$5,636.00 ","$26,300.00 ",$548.00 , $-   ,"$1,880.00 ", $-   , $-   ,"$1,863.00 ",$275.00 ,"$1,295.00 ", $-   , $-   ,$401.00 ,"$6,262.00 ", No ,1,0,0,1,0,528,0
C6MQ5N5QNN,"$20,118.00 ","$12,574.00 ","$701,601.00 ","$1,266.00 ", $-   ,"$3,034.00 ", $-   , $-   ,"$4,288.00 ",$665.00 ,"$2,982.00 ", $-   ,"$11,989.00 ",$923.00 ,"$25,147.00 ", No ,1,1,0,1,0,323,1
C6NIRAFIVW,"$168,502.00 ","$428,915.00 ","$903,786.00 ","$5,978.00 ","$16,063.00 ","$4,307.00 ", $-   , $-   ,"$38,678.00 ","$7,563.00 ","$35,320.00 ","$3,559.00 ","$33,162.00 ","$8,554.00 ","$153,184.00 ", No ,1,0,1,1,1,601,1
C6R2ZIZZN6,"$40,828.00 ","$648,705.00 ","$54,437.00 ",$732.00 , $-   ,"$7,306.00 ", $-   ,$556.00 ,"$7,852.00 ",$57.00 ,"$14,889.00 ",$396.00 ,"$10,268.00 ","$3,308.00 ","$45,364.00 ", Low ,1,0,0,1,0,636,1
C6RJ7P6K19,"$230,465.00 ","$362,160.00 ","$642,010.00 ","$12,377.00 ","$7,222.00 ","$27,623.00 ", $-   ,"$11,783.00 ","$29,878.00 ","$10,472.00 ","$38,879.00 ","$12,014.00 ", $-   ,"$14,370.00 ","$164,618.00 ", High ,1,0,1,1,0,627,0
C6SOYZWMLZ,"$41,913.00 ","$419,130.00 ","$13,971.00 ","$1,137.00 ", $-   ,"$8,226.00 ", $-   ,$815.00 ,"$8,042.00 ","$6,392.00 ", $-   ,$414.00 ,"$17,768.00 ","$3,776.00 ","$46,570.00 ", Low ,1,0,0,1,0,662,1
C6T9XANTEC,"$190,021.00 ","$1,409,324.00 ","$142,516.00 ","$10,981.00 ", $-   ,"$6,868.00 ", $-   , $-   ,"$54,634.00 ","$11,115.00 ", $-   ,"$5,617.00 ","$55,621.00 ","$13,515.00 ","$158,351.00 ", No ,1,0,0,1,1,653,0
